,Eng,Chinese,No Units,District_x,Address_x,Geo_lat_x,Geo_lng_x,Hospital,Address_y,Geo_lat_y,Geo_lng_y,District_y,Distance(Km),Rank
4466,Prosperous Garden,????,668,Yau Tsim Mong District,"3 Public Square St, Yau Ma Tei, Hong Kong",22.3099781,114.1688408,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,0.682325353,2
4465,Prosperous Garden,????,668,Yau Tsim Mong District,"3 Public Square St, Yau Ma Tei, Hong Kong",22.3099781,114.1688408,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,3.854601723,3
4498,Rhythm Garden,????,3000,Wong Tai Sin District,"242? Choi Hung Rd, San Po Kong, Hong Kong",22.3361078,114.2025954,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,2.886310794,1
4484,Rhythm Garden,????,3000,Wong Tai Sin District,"242? Choi Hung Rd, San Po Kong, Hong Kong",22.3361078,114.2025954,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,3.880065256,2
4491,Rhythm Garden,????,3000,Wong Tai Sin District,"242? Choi Hung Rd, San Po Kong, Hong Kong",22.3361078,114.2025954,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,4.175949777,3
4516,Richland Gardens,????,5904,Kwun Tong District,"?, block 3, 80 Wang Kwong Rd, Kowloon Bay, Hong Kong",22.3301173,114.2066792,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,2.224696386,1
4502,Richland Gardens,????,5904,Kwun Tong District,"?, block 3, 80 Wang Kwong Rd, Kowloon Bay, Hong Kong",22.3301173,114.2066792,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,3.894296324,2
4509,Richland Gardens,????,5904,Kwun Tong District,"?, block 3, 80 Wang Kwong Rd, Kowloon Bay, Hong Kong",22.3301173,114.2066792,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,4.055129066,3
4525,Saddle Ridge Garden,????,4200,Sha Tin District,"6 Kam Ying Rd, Ma On Shan, Hong Kong",22.424849,114.239499,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,6.494589107,1
4518,Saddle Ridge Garden,????,4200,Sha Tin District,"6 Kam Ying Rd, Ma On Shan, Hong Kong",22.424849,114.239499,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,7.63898277,2
4534,Saddle Ridge Garden,????,4200,Sha Tin District,"6 Kam Ying Rd, Ma On Shan, Hong Kong",22.424849,114.239499,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,11.36097906,3
4546,Sai Wan Estate,???,600,Central and Western District,"Ka Wai Man Rd, Sai Wan, Hong Kong",22.2812723,114.1261442,Queen Mary Hospital,"Queen Mary Hospital Main Block, Pok Fu Lam Rd, High West, Hong Kong",22.270256,114.1313781,Southern District,1.338494174,1
4547,Sai Wan Estate,???,600,Central and Western District,"Ka Wai Man Rd, Sai Wan, Hong Kong",22.2812723,114.1261442,Ruttonjee Hospital,"266 Queen's Rd E, Wan Chai, Hong Kong",22.2758184,114.1753328,Wan Chai District,5.098875826,2
4545,Sai Wan Estate,???,600,Central and Western District,"Ka Wai Man Rd, Sai Wan, Hong Kong",22.2812723,114.1261442,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,5.860056878,3
4569,Sam Shing Estate,???,1800,Tuen Mun District,"Sam Shing St, Tuen Mun, Hong Kong",22.3802713,113.9782268,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,3.119386119,1
4567,Sam Shing Estate,???,1800,Tuen Mun District,"Sam Shing St, Tuen Mun, Hong Kong",22.3802713,113.9782268,Tin Shui Wai Hospital,"11 Tin Tan St, Tin Shui Wai, Hong Kong",22.4584632,113.9958452,Yuen Long District,8.883658103,2
4560,Sam Shing Estate,???,1800,Tuen Mun District,"Sam Shing St, Tuen Mun, Hong Kong",22.3802713,113.9782268,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,9.76492313,3
4587,San Wai Court,???,2100,Tuen Mun District,"23 Tin King Rd, Tuen Mun, Hong Kong",22.4049781,113.9627776,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,1.393080755,1
4585,San Wai Court,???,2100,Tuen Mun District,"23 Tin King Rd, Tuen Mun, Hong Kong",22.4049781,113.9627776,Tin Shui Wai Hospital,"11 Tin Tan St, Tin Shui Wai, Hong Kong",22.4584632,113.9958452,Yuen Long District,6.851856776,2
4578,San Wai Court,???,2100,Tuen Mun District,"23 Tin King Rd, Tuen Mun, Hong Kong",22.4049781,113.9627776,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,9.295419744,3
4606,Sau Mau Ping Estate,????,12300,Kwun Tong District,"Sau Mau Ping Estate Sau Wo House, 101 Sau Ming Rd, Sau Mau Ping, Hong Kong",22.3183094,114.2329969,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,0.832094704,1
4604,Sau Mau Ping Estate,????,12300,Kwun Tong District,"Sau Mau Ping Estate Sau Wo House, 101 Sau Ming Rd, Sau Mau Ping, Hong Kong",22.3183094,114.2329969,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,3.795670075,2
4595,Sau Mau Ping Estate,????,12300,Kwun Tong District,"Sau Mau Ping Estate Sau Wo House, 101 Sau Ming Rd, Sau Mau Ping, Hong Kong",22.3183094,114.2329969,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,5.428277345,3
4624,Sau Mau Ping South Estate,?????,4000,Kwun Tong District,"Sau Mau Ping, Hong Kong",22.3159397,114.2351984,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,1.177873262,1
4622,Sau Mau Ping South Estate,?????,4000,Kwun Tong District,"Sau Mau Ping, Hong Kong",22.3159397,114.2351984,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,3.575529398,2
4613,Sau Mau Ping South Estate,?????,4000,Kwun Tong District,"Sau Mau Ping, Hong Kong",22.3159397,114.2351984,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,5.155442547,3
4643,Serene Garden,????,840,Kwai Tsing District,"77 Tsing King Rd, Tsing Yi, Hong Kong",22.3535452,114.1077959,Yan Chai Hospital,"7-11, Yan Chai St, Tsuen Wan, Hong Kong",22.369713,114.1195962,Tsuen Wan District,2.169597436,1
4634,Serene Garden,????,840,Kwai Tsing District,"77 Tsing King Rd, Tsing Yi, Hong Kong",22.3535452,114.1077959,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,2.992662812,2
4627,Serene Garden,????,840,Kwai Tsing District,"77 Tsing King Rd, Tsing Yi, Hong Kong",22.3535452,114.1077959,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,4.859418734,3
4651,Sha Kok Estate,???,6400,Sha Tin District,"Sha Kok Estate Bean Goose House, Siu Lek Yuen Rd, Sha Tin, Hong Kong",22.378718,114.1951551,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,0.624955646,1
4645,Sha Kok Estate,???,6400,Sha Tin District,"Sha Kok Estate Bean Goose House, Siu Lek Yuen Rd, Sha Tin, Hong Kong",22.378718,114.1951551,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,5.983366266,2
4660,Sha Kok Estate,???,6400,Sha Tin District,"Sha Kok Estate Bean Goose House, Siu Lek Yuen Rd, Sha Tin, Hong Kong",22.378718,114.1951551,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,6.976028838,3
4662,Sha Tau Kok Chuen,????,802,North District,"Sha Tau Kok, Hong Kong",22.531577,114.20324,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,8.618717998,1
4665,Sha Tau Kok Chuen,????,802,North District,"Sha Tau Kok, Hong Kong",22.531577,114.20324,North District Hospital,"9 Po Kin Road, Sheung Shui, Hong Kong",22.4967185,114.124646,North District,8.95800248,2
4669,Sha Tau Kok Chuen,????,802,North District,"Sha Tau Kok, Hong Kong",22.531577,114.20324,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,17.03813537,3
4687,Sha Tin Pass Estate,????,1300,Wong Tai Sin District,"Sha Tin Pass Estate, Sha Tin Pass, Hong Kong",22.349563,114.195353,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,3.264188541,1
4696,Sha Tin Pass Estate,????,1300,Wong Tai Sin District,"Sha Tin Pass Estate, Sha Tin Pass, Hong Kong",22.349563,114.195353,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,4.372132073,2
4681,Sha Tin Pass Estate,????,1300,Wong Tai Sin District,"Sha Tin Pass Estate, Sha Tin Pass, Hong Kong",22.349563,114.195353,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,4.429846838,3
4713,Shan King Estate,???,4900,Tuen Mun District,"1 Ming Kum Rd, Tuen Mun, Hong Kong",22.3981329,113.9662423,Tuen Mun Hospital,"Block H, Tsing Chung Koon Rd, Tuen Mun, Hong Kong",22.4082312,113.9758602,Tuen Mun District,1.496575583,1
4711,Shan King Estate,???,4900,Tuen Mun District,"1 Ming Kum Rd, Tuen Mun, Hong Kong",22.3981329,113.9662423,Tin Shui Wai Hospital,"11 Tin Tan St, Tin Shui Wai, Hong Kong",22.4584632,113.9958452,Yuen Long District,7.368285894,2
4704,Shan King Estate,???,4900,Tuen Mun District,"1 Ming Kum Rd, Tuen Mun, Hong Kong",22.3981329,113.9662423,Pok Oi Hospital,"Au Tau, Hong Kong",22.4454026,114.0419062,Yuen Long District,9.389611022,3
4721,Shan Tsui Court,???,896,Eastern District,"Chai Wan Gap, Hong Kong",22.268863,114.233113,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,0.334643079,1
4727,Shan Tsui Court,???,896,Eastern District,"Chai Wan Gap, Hong Kong",22.268863,114.233113,Ruttonjee Hospital,"266 Queen's Rd E, Wan Chai, Hong Kong",22.2758184,114.1753328,Wan Chai District,5.997309753,2
4732,Shan Tsui Court,???,896,Eastern District,"Chai Wan Gap, Hong Kong",22.268863,114.233113,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,6.093631111,3
4735,Shek Kip Mei Estate,???????????????????????,9687,Sham Shui Po District,"Nam Cheong St, Sham Shui Po, Hong Kong",22.332577,114.1674609,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,1.769879026,1
4736,Shek Kip Mei Estate,???????????????????????,9687,Sham Shui Po District,"Nam Cheong St, Sham Shui Po, Hong Kong",22.332577,114.1674609,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,2.011389768,2
4743,Shek Kip Mei Estate,???????????????????????,9687,Sham Shui Po District,"Nam Cheong St, Sham Shui Po, Hong Kong",22.332577,114.1674609,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,2.735350164,3
4769,Shek Lei (1) Estate,??????,5000,Kwai Tsing District,"Shek Pai St, Kwai Chung, Hong Kong",22.3637896,114.1383616,Yan Chai Hospital,"7-11, Yan Chai St, Tsuen Wan, Hong Kong",22.369713,114.1195962,Tsuen Wan District,2.03952507,1
4760,Shek Lei (1) Estate,??????,5000,Kwai Tsing District,"Shek Pai St, Kwai Chung, Hong Kong",22.3637896,114.1383616,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,2.517835378,2
4753,Shek Lei (1) Estate,??????,5000,Kwai Tsing District,"Shek Pai St, Kwai Chung, Hong Kong",22.3637896,114.1383616,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,2.914245635,3
4787,Shek Lei (2) Estate,??????,8434,Kwai Tsing District,"Hong Kong, Kwai Chung, Tai Loong St, Shek Lei Shopping Centre Phase 2, ??????238??",22.3655683,114.1389353,Yan Chai Hospital,"7-11, Yan Chai St, Tsuen Wan, Hong Kong",22.369713,114.1195962,Tsuen Wan District,2.041897828,1
4778,Shek Lei (2) Estate,??????,8434,Kwai Tsing District,"Hong Kong, Kwai Chung, Tai Loong St, Shek Lei Shopping Centre Phase 2, ??????238??",22.3655683,114.1389353,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,2.723260953,2
4771,Shek Lei (2) Estate,??????,8434,Kwai Tsing District,"Hong Kong, Kwai Chung, Tai Loong St, Shek Lei Shopping Centre Phase 2, ??????238??",22.3655683,114.1389353,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,3.05578878,3
4788,Shek Lei Interim Housing,??????,1946,Kwai Tsing District,,,,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,,1
4789,Shek Lei Interim Housing,??????,1946,Kwai Tsing District,,,,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,,2
4790,Shek Lei Interim Housing,??????,1946,Kwai Tsing District,,,,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,,3
4813,Shek Mun Estate,???,4982,Sha Tin District,"18? On Muk St, Sha Tin, Hong Kong",22.386957,114.209133,Prince of Wales Hospital,"Lui Che Woo Clinical Sciences Building (Professorial Block), 30-32 Ngan Shing St, Sha Tin, Hong Kong",22.378404,114.201222,Sha Tin District,1.251792844,1
4822,Shek Mun Estate,???,4982,Sha Tin District,"18? On Muk St, Sha Tin, Hong Kong",22.386957,114.209133,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,7.309417512,2
4807,Shek Mun Estate,???,4982,Sha Tin District,"18? On Muk St, Sha Tin, Hong Kong",22.386957,114.209133,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,7.662413955,3
4835,Shek Pai Wan Estate,????,5300,Southern District,"Aberdeen, Hong Kong",22.2491289,114.1576455,Ruttonjee Hospital,"266 Queen's Rd E, Wan Chai, Hong Kong",22.2758184,114.1753328,Wan Chai District,3.482412749,1
4834,Shek Pai Wan Estate,????,5300,Southern District,"Aberdeen, Hong Kong",22.2491289,114.1576455,Queen Mary Hospital,"Queen Mary Hospital Main Block, Pok Fu Lam Rd, High West, Hong Kong",22.270256,114.1313781,Southern District,3.582323409,2
4833,Shek Pai Wan Estate,????,5300,Southern District,"Aberdeen, Hong Kong",22.2491289,114.1576455,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,6.873753687,3
4859,Shek Wai Kok Estate,????,6500,Tsuen Wan District,"Shek Wai Kok Rd, Tsuen Wan, Hong Kong",22.3745621,114.1228036,Yan Chai Hospital,"7-11, Yan Chai St, Tsuen Wan, Hong Kong",22.369713,114.1195962,Tsuen Wan District,0.632239587,1
4850,Shek Wai Kok Estate,????,6500,Tsuen Wan District,"Shek Wai Kok Rd, Tsuen Wan, Hong Kong",22.3745621,114.1228036,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,3.843770584,2
4843,Shek Wai Kok Estate,????,6500,Tsuen Wan District,"Shek Wai Kok Rd, Tsuen Wan, Hong Kong",22.3745621,114.1228036,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,4.829336513,3
4860,Shek Yam East Estate,????,2500,Kwai Tsing District,,,,Alice Ho Miu Ling Nethersole Hospital,"11? Chuen On Rd, Tai Po, Hong Kong",22.458671,114.174827,Tai Po District,,1
4861,Shek Yam East Estate,????,2500,Kwai Tsing District,,,,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,,2
4862,Shek Yam East Estate,????,2500,Kwai Tsing District,,,,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,,3
4895,Shek Yam Estate,???,2700,Kwai Tsing District,"Lei Muk Rd, Kwai Chung, Hong Kong",22.3717177,114.1398054,Yan Chai Hospital,"7-11, Yan Chai St, Tsuen Wan, Hong Kong",22.369713,114.1195962,Tsuen Wan District,2.090552991,1
4886,Shek Yam Estate,???,2700,Kwai Tsing District,"Lei Muk Rd, Kwai Chung, Hong Kong",22.3717177,114.1398054,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,3.411943622,2
4879,Shek Yam Estate,???,2700,Kwai Tsing District,"Lei Muk Rd, Kwai Chung, Hong Kong",22.3717177,114.1398054,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,3.635710938,3
4913,Sheung Chui Court,???,962,Tsuen Wan District,"376 Sha Tsui Rd, Tsuen Wan, Hong Kong",22.3673707,114.1201874,Yan Chai Hospital,"7-11, Yan Chai St, Tsuen Wan, Hong Kong",22.369713,114.1195962,Tsuen Wan District,0.267528068,1
4904,Sheung Chui Court,???,962,Tsuen Wan District,"376 Sha Tsui Rd, Tsuen Wan, Hong Kong",22.3673707,114.1201874,Princess Margaret Hospital,"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung, Hong Kong",22.3415435,114.1338324,Kwai Tsing District,3.197244785,2
4897,Sheung Chui Court,???,962,Tsuen Wan District,"376 Sha Tsui Rd, Tsuen Wan, Hong Kong",22.3673707,114.1201874,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,4.452942259,3
4916,Sheung Lok Estate,???,400,Kowloon City District,"39 Sheung Shing St, Quarry Hill, Hong Kong",22.32014,114.181295,Kwong Wah Hospital,"25? Waterloo Rd, Yau Ma Tei, Hong Kong",22.3151014,114.172488,Yau Tsim Mong District,1.06548733,1
4923,Sheung Lok Estate,???,400,Kowloon City District,"39 Sheung Shing St, Quarry Hill, Hong Kong",22.32014,114.181295,Queen Elizabeth Hospital,"30? Gascoigne Rd, Yau Ma Tei, Hong Kong",22.3088961,114.1746325,Yau Tsim Mong District,1.426192678,2
4915,Sheung Lok Estate,???,400,Kowloon City District,"39 Sheung Shing St, Quarry Hill, Hong Kong",22.32014,114.181295,Caritas Medical Centre,"Hong Kong, Sham Shui Po, Wing Hong St, 111????????",22.3414653,114.1531916,Sham Shui Po District,3.73983609,3
4946,Sheung Tak Estate,???,5600,Sai Kung District,"Hong Kong, ????? ?2?",22.3117204,114.2610697,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,1.137671149,1
4948,Sheung Tak Estate,???,5600,Sai Kung District,"Hong Kong, ????? ?2?",22.3117204,114.2610697,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,3.734077482,2
4937,Sheung Tak Estate,???,5600,Sai Kung District,"Hong Kong, ????? ?2?",22.3117204,114.2610697,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,5.335302301,3
4964,Shin Ming Estate,???,2002,Sai Kung District,"Tseung Kwan O, Tiu Keng Leng, Hong Kong",22.3041812,114.2501793,Tseung Kwan O Hospital,"Hong Kong, Tseung Kwan O, ????? 2 ?",22.3178963,114.2698832,Sai Kung District,2.5373093,1
4966,Shin Ming Estate,???,2002,Sai Kung District,"Tseung Kwan O, Tiu Keng Leng, Hong Kong",22.3041812,114.2501793,United Christian Hospital,"130 Hip Wo St, Kwun Tong, Hong Kong",22.323359,114.22703,Kwun Tong District,3.197494163,2
4955,Shin Ming Estate,???,2002,Sai Kung District,"Tseung Kwan O, Tiu Keng Leng, Hong Kong",22.3041812,114.2501793,Pamela Youde Nethersole Eastern Hospital,"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan, Hong Kong",22.2695993,114.2362653,Eastern District,4.104331165,3
